Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
52032,Chile,"Aromas of celery, arugula, snap pea, dusty apple and citrus announce a clean palate with scouring acidity. Lemon-lime and grapefruit flavors are typical of Casablanca SB, while a fresh, citrusy finish brings a green-herb element into play.",,86,12.0,Casablanca Valley,,,Michael Schachner,@wineschach,Root:1 2014 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Root:1
1541,Portugal,"This is a crisp, clean and refreshing wine. There is just the lightest sense of tannin giving the wine a zingy edge. Other than that, it is red-berry fruits all the way. Drink now.",Bigode,85,9.0,Lisboa,,,Roger Voss,@vossroger,DFJ Vinhos 2016 Bigode Rosé (Lisboa),Rosé,DFJ Vinhos
30651,US,"A soft, hot, funky wine. Despite a wealth of berry, chocolate and spice flavors, high alcohol gives it a chile pepper burn.",Block 28,84,35.0,California,Napa Valley,Napa,,,Hendry 2007 Block 28 Zinfandel (Napa Valley),Zinfandel,Hendry
20403,US,"Huge in structure and monolithic in flavor, this young, rough-cut wine will need until at least 2020 to show its best stuff. This variety is known for aging well, so it's not much of a gamble. The color is black with a dark, smoky rim, the aromas are like charcoal and blackberry jam, and the flavors seem saturated with fine tannins.",Estate Grown,89,22.0,California,Mendocino,,Jim Gordon,@gordone_cellars,Barra of Mendocino 2011 Estate Grown Petite Sirah (Mendocino),Petite Sirah,Barra of Mendocino
77193,France,"In this opulent, full-bodied wine, mango and other tropical fruits give a smooth, creamy character that is just lightly spiced by wood. Drink this rich wine now.",Domaine des Sanson,90,,Burgundy,Pouilly-Fuissé,,Roger Voss,@vossroger,Loron et Fils 2015 Domaine des Sanson  (Pouilly-Fuissé),Chardonnay,Loron et Fils
125980,US,"A scene of mushroom-filled forest is set aromatically in this estate-grown wine, rich in red fruit complemented in dried herb. Lean, with extracted tannins, it continues the thread of classic flavor in its grasp of pencil lead and tobacco.",The Philanthropist Yountville Estate Vineyard,90,79.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Markham 2012 The Philanthropist Yountville Estate Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Markham
64433,France,"Inviting notions of damask rose signal richness and aromatic opulence and continue on the rounded, plush and almost oily palate. It provides a textbook example of rich Alsace Gewurztraminer that shows rose-petal richness tamed by fresh orange-peel zestiness.",Rosenberg,90,25.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Ehrhart 2013 Rosenberg Gewurztraminer (Alsace),Gewürztraminer,Domaine Ehrhart
31003,Italy,"This Prosecco Superiore is characterized by an immediate whiff of tree-fresh lemon and shows a stronger citrus quality than most sparklers in its category. The close is steely, bright and dry.",Brut,87,20.0,Veneto,Conegliano Valdobbiadene Prosecco Superiore,,,,Bortolotti NV Brut  (Conegliano Valdobbiadene Prosecco Superiore),Glera,Bortolotti
47135,Germany,"Intensely ripe black-cherry aromas are matched with a fresh and juicy and yet remarkably elegant palate. Delicate tannins and a lean, granitic edge frame the lingering finish. It's a brisk, balanced wine to enjoy now through 2018.",N,91,23.0,Pfalz,,,Anna Lee C. Iijima,,August Kesseler 2012 N Pinot Noir (Pfalz),Pinot Noir,August Kesseler
104978,France,"A powerful wine, still closed. It has great potential with delicious acidity at the same time as depth of flavor complexity. This is a wine for the long-term, so give it at least seven years.",,94,105.0,Burgundy,Corton-Charlemagne,,Roger Voss,@vossroger,Domaine Luc et Lise Pavelot 2011  Corton-Charlemagne,Chardonnay,Domaine Luc et Lise Pavelot
1873,US,"The Doyenne Métier generally drinks very well right out of the chute, and this 2009 is no exception. Supple and concentrated, this blend of 51% Grenache, 32% Mourvèdre and 17% Syrah is an absolute riot of mixed berry fruit scents and flavors. Full, lush, dense and quite long in the finish, it's a spicy, brilliant bit of winemaking. Can it age? Undoubtedly. But good luck keeping your hands off it!",Métier,93,36.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Doyenne 2009 Métier Red (Yakima Valley),Rhône-style Red Blend,Doyenne
123450,US,"A dry, thin, modest Cabernet, the kind you drink in a paper cup at big parties. The host serves it, and you drink with the food.",,82,9.0,California,California,California Other,,,Surf Point 2010 Cabernet Sauvignon (California),Cabernet Sauvignon,Surf Point
75137,France,The leanness of this wine brings out acidity without fruit weight. It has a juicy character that is fresh and dominated by red berry flavors. It is not for long term aging.,Cuvée Mono Cépage,87,,France Other,Vin de France,,Roger Voss,@vossroger,Château d'Estoublon 2010 Cuvée Mono Cépage Syrah (Vin de France),Syrah,Château d'Estoublon
128365,Spain,"Loamy berry, blackberry pie and pastry aromas are like the red carpet at a big event. This is the epitome of a lush, layered, structured Tempranillo. Borderline syrupy flavors of blackberry, coffee and mocha end with chocolate and vanilla richness as well as lusty boldness. Hold until 2018, then drink through 2025.",Paraje de Cueva Baja,94,150.0,Northern Spain,Vino de la Tierra de Castilla y León,,Michael Schachner,@wineschach,Terreus 2010 Paraje de Cueva Baja Red (Vino de la Tierra de Castilla y León),Red Blend,Terreus
105901,Austria,"Brown sugar and dark treacle flavors dominate this rich, sweet wine. With its opulent texture, this is for sipping. Screwcap.",Auslese,86,,Thermenregion,,,Roger Voss,@vossroger,Johanneshof Reinisch 2011 Auslese Rotgipfler (Thermenregion),Rotgipfler,Johanneshof Reinisch
41727,US,"The grape's brooding character is intensified in this old-vine bottling, with deep, brandy-like aromas of kirsch, cocoa syrup and spearmint. Tannins frame the heavy-duty palate profile, with extracted cherry, cola and vanilla flavorings decorating a firm, balancing structure.",Old VIne,88,30.0,California,Santa Clara Valley,Central Coast,Matt Kettmann,@mattkettmann,Sarah's Vineyard 2010 Old VIne Zinfandel (Santa Clara Valley),Zinfandel,Sarah's Vineyard
82194,US,"Aromas of cocoa, vanilla, coconut and herb are at the fore, with a green note lurking in the background. The barrel flavors are out front on the palate as well, with the tannins seeming a bit gritty and dry. It's a bit hard to discern the variety.",,87,36.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Browne Family Vineyards 2014 Cabernet Franc (Columbia Valley (WA)),Cabernet Franc,Browne Family Vineyards
96987,US,"The freshness and concentration of the fruit flavors in this full-bodied wine is exceptional. It smells like Concord juice and tastes dark and grapy, forming a simple but appealing personality that's hard to resist.",,87,25.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Infidel 2014 Zinfandel (Lodi),Zinfandel,Infidel
48985,US,"Relatively low in alcohol (12.2% is the listing), this is thin on fruit but does offer soft flavors of yeasty bread dough, along with some stemmy tannins.",Clonal Selection,82,24.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Agate Ridge 2007 Clonal Selection Pinot Noir (Rogue Valley),Pinot Noir,Agate Ridge
11167,Argentina,"Mocha and chocolate welcome you in, but once you get in there isn't much to taste. There's generic red fruit, spice and leather, but the wine seems acidified and on the razor's edge. Not overly generous and the mouthfeel is sheering.",Cruz Alta Reserve,84,13.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Bodegas Escorihuela 2005 Cruz Alta Reserve Syrah (Mendoza),Syrah,Bodegas Escorihuela
82483,Italy,"San Polo has shown very impressive work lately and this velvety rich Brunello pushes its ambitions even further. The bouquet offers a long succession of beautiful aromas including black cherry, vanilla, carob, cola, cinnamon spice and black licorice. There's also a drying mineral note that adds a dusty touch of elegance and sophistication.",,94,75.0,Tuscany,Brunello di Montalcino,,,,San Polo 2006  Brunello di Montalcino,Sangiovese Grosso,San Polo
43941,Portugal,"There is a strong sense of herbaceousness in this wine. A blend of Sémillon, Sauvignon Blanc and Alvarinho, it is fresh and crisp with lemon and pear flavors. A short wood aging has allowed the wine to round out and get a toasty feel. Drink from 2015.",Quinta da Bacalhôa,88,25.0,Península de Setúbal,,,Roger Voss,@vossroger,Bacalhôa Wines of Portugal 2013 Quinta da Bacalhôa White (Península de Setúbal),Portuguese White,Bacalhôa Wines of Portugal
101870,Austria,"An impressive, rich Riesling that shows a balance between tropical fruit flavors as well as textured acidity. Apple and pineapple come together harmoniously with perfumes and a delicious juicy aftertaste.",Kellermeister Privat Kremser Kremsleiten,89,19.0,Niederösterreich,,,Roger Voss,@vossroger,Winzer Krems 2009 Kellermeister Privat Kremser Kremsleiten Riesling (Niederösterreich),Riesling,Winzer Krems
84628,Germany,"Meandering streaks of mineral oil and petrol hint at the developing maturity of this otherwise sunny, tangerine-scented Riesling. Dry in style, with a lush, expansive mouthfeel, it's balanced by a crush of wet stones and bitter white-tea notes on the finish. It's an elegant, complex wine to enjoy now through at least 2020.",Nierstein Pettenthal Trocken GG Erste Lage,92,60.0,Rheinhessen,,,Anna Lee C. Iijima,,Kühling-Gillot 2010 Nierstein Pettenthal Trocken GG Erste Lage Riesling (Rheinhessen),Riesling,Kühling-Gillot
122679,Chile,"Smells floral and foresty, with solid plum and cherry scents offset by rubber. Feels fresh and zesty, with semisharp acidity pushing bright flavors of raspberry, red plum and dry oak. Turns a touch more oaky late, as vanilla and coconut flavors rise up. From five grapes led by Carmenère.",San Lorenzo Estate,88,20.0,Maipo Valley,,,Michael Schachner,@wineschach,Chono 2009 San Lorenzo Estate Red (Maipo Valley),Red Blend,Chono
52894,France,"Toasty aromas are not enough to smother the intense, rich and concentrated fruitiness of this powerful wine. Structured and with a firm backbone, it is slow in developing. its brooding dark character still very obvious. However, the fruit is all there, waiting to release the burst of red-berry flavors. Drink from 2022.",,95,307.0,Burgundy,Clos de Vougeot,,Roger Voss,@vossroger,Domaine Méo-Camuzet 2013  Clos de Vougeot,Pinot Noir,Domaine Méo-Camuzet
127927,US,"Heady aromas of Cointreau, licorice and black fruit are backed up by a rich palate of raspberry and tropical nuts. This readily likeable wine is moderately crisp and shows a fine tannin structure. Try with Swiss steak. Best now to 2011.",Cabernet Franc-Lemberger,86,18.0,New York,Finger Lakes,Finger Lakes,,,Anthony Road 2007 Cabernet Franc-Lemberger Red (Finger Lakes),Red Blend,Anthony Road
89812,US,"Although this Cab is nearly seven years old, it's still hard and tough in tannins, and the tart acidity suggests it will remain unbalanced for the rest of its life. If you can get past the sharpness, it has dry flavors of blackberries, cherries and currants.",,85,150.0,California,Howell Mountain,Napa,,,Notre Vin 2003 Cabernet Sauvignon (Howell Mountain),Cabernet Sauvignon,Notre Vin
50423,Italy,"This robust wine delivers aromas of spiced plum, stewed prune, vanilla and chocolate that carry through to the ripe, monolithic palate. Drink through 2020.",Due Sorelle Riserva,87,60.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Tenuta La Fuga 2009 Due Sorelle Riserva  (Brunello di Montalcino),Sangiovese,Tenuta La Fuga
115208,US,"With a rich nose of toasted oak and caramel, this wine, sourced from the Sangiacomo Vineyard, takes on more brightness on the palate—a medium-bodied celebration of green apple flavor with squeezes of tangerine and lime.",,91,30.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Solitude 2014 Chardonnay (Carneros),Chardonnay,Solitude
43669,France,"Produced by the owners of Châteauneuf-du-Pape estate Château Mont-Redon, this is a full and fruity wine. It has a good balance between acidity and red berry fruits that give a rich character. Packed with flavor, it's ready to drink.",,91,17.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château Riotor 2014 Rosé (Côtes de Provence),Rosé,Château Riotor
49552,France,"Great wafts of sweet fruit and ripe tannins show this wine well. Its fruit is balanced, the power behind it well judged alongside the fresh juicy black currant flavors and acidity. The texture is certainly dense, and the wine needs time. Give it 4–5 years.",,91,79.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Fonplégade 2006  Saint-Émilion,Bordeaux-style Red Blend,Château Fonplégade
73112,Italy,"This full-bodied red opens with aromas of anisette, leather, menthol and forest floor. The dense, juicy palate offers black cherry, coffee, licorice and clove while fine-grained tannins offer support.",,90,,Tuscany,Vino Nobile di Montepulciano,,Kerin O’Keefe,@kerinokeefe,Ïl Macchione 2009  Vino Nobile di Montepulciano,Red Blend,Ïl Macchione
85511,Italy,"Here's a straightforward Amarone, with dense black fruit and spice aromas. The palate delivers blackberry, plum and raisin flavors, with white pepper and chocolate accents. It doesn't have a lot of complexity, but is delicious and ready to drink.",Vigneti Vallata di Marano,90,75.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Giuseppe Campagnola 2009 Vigneti Vallata di Marano  (Amarone della Valpolicella Classico),Red Blend,Giuseppe Campagnola
96158,US,"Goldridge honors the soil series so important in the appellation, offering floral aromas that lead into silky-smooth texture with tension. Earthy, it conjures notions of fresh-picked strawberry, black tea and kirsch, with an approachability that doesn't distract from its complexity.",Goldridge,92,48.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Dehlinger 2013 Goldridge Pinot Noir (Russian River Valley),Pinot Noir,Dehlinger
